value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
C₁₀H₁₂N₄O₄,14,0,14,0.0,0.002561845700033487,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂N₄O₅,54,0,54,0.0,0.009881404842986307,0.0,NO_TARGET_POSITIVES
C₁₀H₁₂N₄O₆,15,0,15,0.0,0.0027448346786073077,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂N₄O₇,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂N₅O₄,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂N₅O₆P,23,0,23,0.0,0.0042087465071978716,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂N₅O₇P,14,0,14,0.0,0.002561845700033487,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂O,474,0,474,0.0,0.08673677584399092,0.0,NO_TARGET_POSITIVES
C₁₀H₁₂O₂,615,0,615,0.0,0.11253822182289962,0.0,NO_TARGET_POSITIVES
C₁₀H₁₂O₂S₄,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂O₃,214,0,214,0.0,0.03915964141479759,0.0,NO_TARGET_POSITIVES
C₁₀H₁₂O₄,337,0,337,0.0,0.06166728577937751,0.0,NO_TARGET_POSITIVES
C₁₀H₁₂O₅,115,0,115,0.0,0.021043732535989356,0.0,NO_TARGET_POSITIVES
C₁₀H₁₂O₆,9,0,9,0.0,0.0016469008071643846,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂O₆S,8,0,8,0.0,0.001463911828590564,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₂O₇,6,0,6,0.0,0.001097933871442923,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃BrCl₂,18,0,18,0.0,0.003293801614328769,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃BrCl₂O,2,0,2,0.0,0.000365977957147641,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃BrCl₄,8,0,8,0.0,0.001463911828590564,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
C₁₀H₁₃BrO₃,1,0,1,0.0,0.0001829889785738205,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
