row_element,column_element,cooccurrence_count,row_element_count,conditional_probability
Am,Sn,1,378,0.0026455026455026454
Am,Sr,1,378,0.0026455026455026454
Am,Ta,0,378,0.0
Am,Tb,1,378,0.0026455026455026454
Am,Tc,0,378,0.0
Am,Te,0,378,0.0
Am,Th,1,378,0.0026455026455026454
Am,Ti,0,378,0.0
Am,Tl,0,378,0.0
Am,Tm,0,378,0.0
Am,Ts,0,378,0.0
Am,U,10,378,0.026455026455026454
Am,V,0,378,0.0
Am,W,1,378,0.0026455026455026454
Am,Xe,0,378,0.0
Am,Y,59,378,0.15608465608465608
Am,Yb,0,378,0.0
Am,Zn,2,378,0.005291005291005291
Am,Zr,1,378,0.0026455026455026454
Ar,Ac,5,4077,0.0012263919548687761
Ar,Ag,8,4077,0.0019622271277900416
Ar,Al,34,4077,0.008339465293107678
Ar,Am,0,4077,0.0
Ar,Ar,4077,4077,1.0
Ar,As,4,4077,0.0009811135638950208
Ar,At,0,4077,0.0
Ar,Au,4,4077,0.0009811135638950208
Ar,B,299,4077,0.0733382389011528
Ar,Ba,3,4077,0.0007358351729212656
Ar,Be,2,4077,0.0004905567819475104
Ar,Bh,0,4077,0.0
Ar,Bi,1,4077,0.0002452783909737552
Ar,Bk,0,4077,0.0
Ar,Br,285,4077,0.06990434142752024
Ar,C,3633,4077,0.8910963944076526
Ar,Ca,13,4077,0.003188619082658818
Ar,Cd,3,4077,0.0007358351729212656
Ar,Ce,2,4077,0.0004905567819475104
Ar,Cf,0,4077,0.0
Ar,Cl,566,4077,0.13882756929114545
Ar,Cm,0,4077,0.0
Ar,Cn,0,4077,0.0
Ar,Co,12,4077,0.0029433406916850625
Ar,Cr,3,4077,0.0007358351729212656
Ar,Cs,8,4077,0.0019622271277900416
Ar,Cu,25,4077,0.00613195977434388
Ar,Db,0,4077,0.0
Ar,Ds,0,4077,0.0
Ar,Dy,0,4077,0.0
Ar,Er,1,4077,0.0002452783909737552
Ar,Es,0,4077,0.0
Ar,Eu,2,4077,0.0004905567819475104
Ar,F,567,4077,0.1390728476821192
Ar,Fe,36,4077,0.008830022075055188
Ar,Fl,0,4077,0.0
Ar,Fm,0,4077,0.0
Ar,Fr,0,4077,0.0
Ar,Ga,3,4077,0.0007358351729212656
Ar,Gd,0,4077,0.0
Ar,Ge,5,4077,0.0012263919548687761
Ar,H,3777,4077,0.9264164827078735
Ar,He,29,4077,0.0071130733382389014
Ar,Hf,1,4077,0.0002452783909737552
Ar,Hg,7,4077,0.0017169487368162864
Ar,Ho,0,4077,0.0
Ar,Hs,0,4077,0.0
Ar,I,181,4077,0.0443953887662497
Ar,In,3,4077,0.0007358351729212656
Ar,Ir,13,4077,0.003188619082658818
Ar,K,49,4077,0.012018641157714005
Ar,Kr,20,4077,0.0049055678194751045
Ar,La,4,4077,0.0009811135638950208
Ar,Li,67,4077,0.0164336521952416
Ar,Lr,0,4077,0.0
Ar,Lu,0,4077,0.0
Ar,Lv,0,4077,0.0
Ar,Mc,0,4077,0.0
Ar,Md,0,4077,0.0
Ar,Mg,26,4077,0.006377238165317636
Ar,Mn,4,4077,0.0009811135638950208
Ar,Mo,16,4077,0.003924454255580083
Ar,Mt,0,4077,0.0
Ar,N,2144,4077,0.5258768702477312
Ar,Na,101,4077,0.024773117488349275
Ar,Nb,4,4077,0.0009811135638950208
Ar,Nd,2,4077,0.0004905567819475104
Ar,Ne,23,4077,0.00564140299239637
Ar,Nh,0,4077,0.0
Ar,Ni,9,4077,0.002207505518763797
Ar,No,2,4077,0.0004905567819475104
Ar,Np,0,4077,0.0
Ar,O,2549,4077,0.625214618592102
Ar,Og,0,4077,0.0
Ar,Os,1,4077,0.0002452783909737552
Ar,P,553,4077,0.13563895020848662
Ar,Pa,1,4077,0.0002452783909737552
Ar,Pb,4,4077,0.0009811135638950208
Ar,Pd,37,4077,0.009075300466028943
Ar,Pm,0,4077,0.0
Ar,Po,0,4077,0.0
Ar,Pr,3,4077,0.0007358351729212656
Ar,Pt,24,4077,0.005886681383370125
Ar,Pu,0,4077,0.0
Ar,Ra,0,4077,0.0
Ar,Rb,4,4077,0.0009811135638950208
Ar,Re,3,4077,0.0007358351729212656
Ar,Rf,6,4077,0.0014716703458425313
Ar,Rg,0,4077,0.0
Ar,Rh,5,4077,0.0012263919548687761
Ar,Rn,2,4077,0.0004905567819475104
Ar,Ru,71,4077,0.01741476575913662
Ar,S,758,4077,0.18592102035810645
Ar,Sb,0,4077,0.0
Ar,Sc,0,4077,0.0
Ar,Se,3,4077,0.0007358351729212656
Ar,Sg,0,4077,0.0
Ar,Si,133,4077,0.032622025999509446
Ar,Sm,2,4077,0.0004905567819475104
Ar,Sn,21,4077,0.0051508462104488595
Ar,Sr,1,4077,0.0002452783909737552
Ar,Ta,2,4077,0.0004905567819475104
Ar,Tb,0,4077,0.0
Ar,Tc,1,4077,0.0002452783909737552
Ar,Te,0,4077,0.0
Ar,Th,1,4077,0.0002452783909737552
Ar,Ti,6,4077,0.0014716703458425313
Ar,Tl,1,4077,0.0002452783909737552
Ar,Tm,0,4077,0.0
Ar,Ts,0,4077,0.0
Ar,U,36,4077,0.008830022075055188
Ar,V,40,4077,0.009811135638950209
Ar,W,113,4077,0.027716458180034338
Ar,Xe,22,4077,0.005396124601422614
Ar,Y,174,4077,0.042678440029433405
Ar,Yb,0,4077,0.0
Ar,Zn,12,4077,0.0029433406916850625
Ar,Zr,8,4077,0.0019622271277900416
As,Ac,0,33520,0.0
As,Ag,115,33520,0.003430787589498807
As,Al,174,33520,0.005190930787589499
As,Am,0,33520,0.0
As,Ar,4,33520,0.00011933174224343676
As,As,33520,33520,1.0
As,At,6,33520,0.00017899761336515513
As,Au,113,33520,0.003371121718377088
As,B,354,33520,0.010560859188544153
As,Ba,55,33520,0.0016408114558472554
As,Be,15,33520,0.00044749403341288785
As,Bh,0,33520,0.0
As,Bi,184,33520,0.005489260143198091
As,Bk,0,33520,0.0
As,Br,1308,33520,0.03902147971360382
As,C,30169,33520,0.9000298329355608
As,Ca,187,33520,0.0055787589498806685
As,Cd,129,33520,0.0038484486873508355
As,Ce,15,33520,0.00044749403341288785
As,Cf,0,33520,0.0
As,Cl,4407,33520,0.13147374701670644
As,Cm,0,33520,0.0
As,Cn,0,33520,0.0
As,Co,96,33520,0.002863961813842482
As,Cr,162,33520,0.004832935560859189
As,Cs,29,33520,0.0008651551312649165
As,Cu,345,33520,0.01029236276849642
As,Db,0,33520,0.0
As,Ds,0,33520,0.0
As,Dy,3,33520,0.00008949880668257756
As,Er,4,33520,0.00011933174224343676
As,Es,1,33520,0.00002983293556085919
As,Eu,5,33520,0.00014916467780429595
As,F,4358,33520,0.13001193317422435
As,Fe,341,33520,0.010173031026252983
