row_element,column_element,cooccurrence_count,row_element_count,conditional_probability
Ba,H,0,1,0.0
Ba,He,0,1,0.0
Ba,I,0,1,0.0
Ba,K,0,1,0.0
Ba,Mg,0,1,0.0
Ba,Mn,0,1,0.0
Ba,N,0,1,0.0
Ba,Na,0,1,0.0
Ba,Ni,0,1,0.0
Ba,O,0,1,0.0
Ba,P,0,1,0.0
Ba,Pa,0,1,0.0
Ba,Pb,0,1,0.0
Ba,Pt,0,1,0.0
Ba,S,0,1,0.0
Ba,Se,0,1,0.0
Ba,Si,0,1,0.0
Ba,Sr,0,1,0.0
Ba,Tb,0,1,0.0
Ba,Tc,0,1,0.0
Ba,Te,0,1,0.0
Ba,Th,0,1,0.0
Ba,V,0,1,0.0
Ba,Zn,0,1,0.0
Br,Al,0,5084,0.0
Br,As,0,5084,0.0
Br,B,0,5084,0.0
Br,Ba,0,5084,0.0
Br,Br,5084,5084,1.0
Br,C,5083,5084,0.9998033044846577
Br,Ca,0,5084,0.0
Br,Cd,0,5084,0.0
Br,Cl,1056,5084,0.2077104642014162
Br,Co,0,5084,0.0
Br,Cr,0,5084,0.0
Br,Cu,0,5084,0.0
Br,F,3,5084,0.0005900865460267506
Br,Fe,0,5084,0.0
Br,Ge,0,5084,0.0
Br,H,5081,5084,0.9994099134539732
Br,He,0,5084,0.0
Br,I,36,5084,0.007081038552321007
Br,K,0,5084,0.0
Br,Mg,0,5084,0.0
Br,Mn,0,5084,0.0
Br,N,2015,5084,0.39634146341463417
Br,Na,0,5084,0.0
Br,Ni,0,5084,0.0
Br,O,4589,5084,0.9026357199055861
Br,P,4,5084,0.0007867820613690008
Br,Pa,0,5084,0.0
Br,Pb,0,5084,0.0
Br,Pt,0,5084,0.0
Br,S,246,5084,0.04838709677419355
Br,Se,0,5084,0.0
Br,Si,1,5084,0.0001966955153422502
Br,Sr,0,5084,0.0
Br,Tb,0,5084,0.0
Br,Tc,0,5084,0.0
Br,Te,0,5084,0.0
Br,Th,0,5084,0.0
Br,V,0,5084,0.0
Br,Zn,0,5084,0.0
C,Al,2,546148,3.6620110299772223e-6
C,As,68,546148,0.00012450837501922556
C,B,13,546148,0.000023803071694851945
C,Ba,0,546148,0.0
C,Br,5083,546148,0.00930700103268711
C,C,546148,546148,1.0
C,Ca,0,546148,0.0
C,Cd,0,546148,0.0
C,Cl,7180,546148,0.013146619597618227
C,Co,9,546148,0.0000164790496348975
C,Cr,0,546148,0.0
C,Cu,1,546148,1.8310055149886111e-6
C,F,316,546148,0.0005785977427364012
C,Fe,3,546148,5.493016544965833e-6
C,Ge,5,546148,9.155027574943056e-6
C,H,546131,546148,0.9999688729062451
C,He,11,546148,0.000020141060664874724
C,I,167,546148,0.0003057779210030981
C,K,3,546148,5.493016544965833e-6
C,Mg,23,546148,0.00004211312684473806
C,Mn,0,546148,0.0
C,N,109116,546148,0.1997919977734973
C,Na,1,546148,1.8310055149886111e-6
C,Ni,4,546148,7.3240220599544445e-6
C,O,505926,546148,0.926353296176128
C,P,2535,546148,0.004641598980496129
C,Pa,0,546148,0.0
C,Pb,0,546148,0.0
C,Pt,0,546148,0.0
C,S,11484,546148,0.02102726733412921
C,Se,36,546148,0.00006591619853959
C,Si,52,546148,0.00009521228677940778
C,Sr,0,546148,0.0
C,Tb,0,546148,0.0
C,Tc,0,546148,0.0
C,Te,0,546148,0.0
C,Th,0,546148,0.0
C,V,2,546148,3.6620110299772223e-6
C,Zn,0,546148,0.0
Ca,Al,0,30,0.0
Ca,As,0,30,0.0
Ca,B,0,30,0.0
Ca,Ba,0,30,0.0
Ca,Br,0,30,0.0
Ca,C,0,30,0.0
Ca,Ca,30,30,1.0
Ca,Cd,0,30,0.0
Ca,Cl,0,30,0.0
Ca,Co,0,30,0.0
Ca,Cr,0,30,0.0
Ca,Cu,0,30,0.0
Ca,F,0,30,0.0
Ca,Fe,0,30,0.0
Ca,Ge,0,30,0.0
Ca,H,0,30,0.0
Ca,He,0,30,0.0
Ca,I,0,30,0.0
Ca,K,0,30,0.0
Ca,Mg,0,30,0.0
Ca,Mn,0,30,0.0
Ca,N,0,30,0.0
Ca,Na,0,30,0.0
Ca,Ni,0,30,0.0
Ca,O,0,30,0.0
Ca,P,0,30,0.0
Ca,Pa,0,30,0.0
Ca,Pb,0,30,0.0
Ca,Pt,0,30,0.0
Ca,S,0,30,0.0
Ca,Se,0,30,0.0
Ca,Si,0,30,0.0
Ca,Sr,0,30,0.0
Ca,Tb,0,30,0.0
Ca,Tc,0,30,0.0
Ca,Te,0,30,0.0
Ca,Th,0,30,0.0
Ca,V,0,30,0.0
Ca,Zn,0,30,0.0
Cd,Al,0,1,0.0
Cd,As,0,1,0.0
Cd,B,0,1,0.0
Cd,Ba,0,1,0.0
Cd,Br,0,1,0.0
Cd,C,0,1,0.0
Cd,Ca,0,1,0.0
Cd,Cd,1,1,1.0
Cd,Cl,0,1,0.0
Cd,Co,0,1,0.0
Cd,Cr,0,1,0.0
Cd,Cu,0,1,0.0
Cd,F,0,1,0.0
Cd,Fe,0,1,0.0
Cd,Ge,0,1,0.0
Cd,H,0,1,0.0
Cd,He,0,1,0.0
Cd,I,0,1,0.0
Cd,K,0,1,0.0
Cd,Mg,0,1,0.0
Cd,Mn,0,1,0.0
Cd,N,0,1,0.0
Cd,Na,0,1,0.0
Cd,Ni,0,1,0.0
Cd,O,0,1,0.0
Cd,P,0,1,0.0
Cd,Pa,0,1,0.0
Cd,Pb,0,1,0.0
Cd,Pt,0,1,0.0
Cd,S,0,1,0.0
Cd,Se,0,1,0.0
Cd,Si,0,1,0.0
Cd,Sr,0,1,0.0
Cd,Tb,0,1,0.0
Cd,Tc,0,1,0.0
Cd,Te,0,1,0.0
Cd,Th,0,1,0.0
Cd,V,0,1,0.0
Cd,Zn,0,1,0.0
Cl,Al,0,7183,0.0
Cl,As,0,7183,0.0
Cl,B,0,7183,0.0
Cl,Ba,0,7183,0.0
Cl,Br,1056,7183,0.14701378254211334
Cl,C,7180,7183,0.9995823472086872
Cl,Ca,0,7183,0.0
Cl,Cd,0,7183,0.0
Cl,Cl,7183,7183,1.0
Cl,Co,0,7183,0.0
Cl,Cr,0,7183,0.0
Cl,Cu,0,7183,0.0
Cl,F,32,7183,0.004454963107336767
Cl,Fe,0,7183,0.0
Cl,Ge,0,7183,0.0
Cl,H,7177,7183,0.9991646944173743
Cl,He,0,7183,0.0
Cl,I,9,7183,0.001252958373938466
Cl,K,0,7183,0.0
Cl,Mg,0,7183,0.0
Cl,Mn,0,7183,0.0
Cl,N,2690,7183,0.374495336210497
Cl,Na,0,7183,0.0
Cl,Ni,0,7183,0.0
Cl,O,6655,7183,0.9264931087289433
Cl,P,11,7183,0.0015313935681470138
Cl,Pa,0,7183,0.0
Cl,Pb,0,7183,0.0
Cl,Pt,0,7183,0.0
Cl,S,324,7183,0.04510650146178477
Cl,Se,0,7183,0.0
Cl,Si,2,7183,0.00027843519420854795
Cl,Sr,0,7183,0.0
Cl,Tb,0,7183,0.0
Cl,Tc,0,7183,0.0
Cl,Te,0,7183,0.0
Cl,Th,0,7183,0.0
Cl,V,0,7183,0.0
Cl,Zn,0,7183,0.0
Co,Al,0,9,0.0
Co,As,0,9,0.0
Co,B,0,9,0.0
Co,Ba,0,9,0.0
Co,Br,0,9,0.0
Co,C,9,9,1.0
Co,Ca,0,9,0.0
Co,Cd,0,9,0.0
Co,Cl,0,9,0.0
Co,Co,9,9,1.0
Co,Cr,0,9,0.0
Co,Cu,0,9,0.0
Co,F,0,9,0.0
Co,Fe,0,9,0.0
Co,Ge,0,9,0.0
Co,H,9,9,1.0
Co,He,0,9,0.0
Co,I,0,9,0.0
Co,K,0,9,0.0
Co,Mg,0,9,0.0
Co,Mn,0,9,0.0
Co,N,9,9,1.0
Co,Na,0,9,0.0
Co,Ni,0,9,0.0
Co,O,9,9,1.0
Co,P,8,9,0.8888888888888888
Co,Pa,0,9,0.0
Co,Pb,0,9,0.0
Co,Pt,0,9,0.0
Co,S,0,9,0.0
Co,Se,0,9,0.0
Co,Si,0,9,0.0
Co,Sr,0,9,0.0
Co,Tb,0,9,0.0
Co,Tc,0,9,0.0
Co,Te,0,9,0.0
Co,Th,0,9,0.0
Co,V,0,9,0.0
Co,Zn,0,9,0.0
Cr,Al,0,29,0.0
Cr,As,0,29,0.0
Cr,B,0,29,0.0
Cr,Ba,0,29,0.0
Cr,Br,0,29,0.0
Cr,C,0,29,0.0
Cr,Ca,0,29,0.0
Cr,Cd,0,29,0.0
Cr,Cl,0,29,0.0
Cr,Co,0,29,0.0
Cr,Cr,29,29,1.0
Cr,Cu,0,29,0.0
Cr,F,0,29,0.0
Cr,Fe,0,29,0.0
Cr,Ge,0,29,0.0
Cr,H,0,29,0.0
Cr,He,0,29,0.0
Cr,I,0,29,0.0
Cr,K,0,29,0.0
Cr,Mg,0,29,0.0
Cr,Mn,0,29,0.0
Cr,N,0,29,0.0
Cr,Na,0,29,0.0
Cr,Ni,0,29,0.0
Cr,O,0,29,0.0
Cr,P,0,29,0.0
Cr,Pa,0,29,0.0
Cr,Pb,0,29,0.0
Cr,Pt,0,29,0.0
Cr,S,0,29,0.0
Cr,Se,0,29,0.0
Cr,Si,0,29,0.0
Cr,Sr,0,29,0.0
Cr,Tb,0,29,0.0
Cr,Tc,0,29,0.0
Cr,Te,0,29,0.0
Cr,Th,0,29,0.0
Cr,V,0,29,0.0
Cr,Zn,0,29,0.0
Cu,Al,0,9,0.0
Cu,As,0,9,0.0
Cu,B,0,9,0.0
Cu,Ba,0,9,0.0
Cu,Br,0,9,0.0
Cu,C,1,9,0.1111111111111111
Cu,Ca,0,9,0.0
Cu,Cd,0,9,0.0
Cu,Cl,0,9,0.0
Cu,Co,0,9,0.0
Cu,Cr,0,9,0.0
Cu,Cu,9,9,1.0
Cu,F,0,9,0.0
Cu,Fe,0,9,0.0
Cu,Ge,0,9,0.0
Cu,H,1,9,0.1111111111111111
Cu,He,0,9,0.0
Cu,I,0,9,0.0
Cu,K,0,9,0.0
Cu,Mg,0,9,0.0
Cu,Mn,0,9,0.0
Cu,N,1,9,0.1111111111111111
Cu,Na,0,9,0.0
Cu,Ni,0,9,0.0
Cu,O,1,9,0.1111111111111111
Cu,P,0,9,0.0
Cu,Pa,0,9,0.0
Cu,Pb,0,9,0.0
Cu,Pt,0,9,0.0
Cu,S,1,9,0.1111111111111111
Cu,Se,0,9,0.0
